VehicleID,Round,OrderCount,StopCount,Plt,TravelDistance,WorkTime,TravelTime,UnloadingTime,WaitingTime,TotalCost,FixedCost,VariableCost
Veh1000_428,1,2,12,0.35,185.2119339062776,345.54466758426514,282.04466758426514,73.5,0,177441.66456578602,145400,32041.664565786024
Veh1000_428,2,1,11,0.93,50.57499692202494,156.19464668009576,91.89464668009575,74.3,0,154149.4744675103,145400,8749.474467510314
Veh1000_429,1,1,11,0.16,102.87187715587652,251.7292277488972,195.1292277488972,66.6,0,163196.83474796664,145400,17796.834747966637
Veh1000_429,2,6,12,2.21,71.93664234028795,207.09105155144695,124.99105155144694,92.1,0,157845.0391248698,145400,12445.039124869814
Veh1000_430,1,1,11,0.11,78.17574282058708,174.57673579522955,118.47673579522956,66.1,0,158924.40350796157,145400,13524.403507961564
Veh1000_430,2,3,11,0.6,69.49825100141891,195.37304497004544,134.37304497004544,71.0,0,157423.19742324547,145400,12023.19742324547
Veh1000_431,1,2,11,1.0,159.98593077131665,243.405617973243,178.405617973243,75.0,0,173077.56602343777,145400,27677.56602343778
Veh1000_431,2,2,11,0.55,108.43331150250043,219.3994928605355,158.8994928605355,70.5,0,164158.96288993256,145400,18758.962889932576
Veh1000_432,1,1,11,0.1,110.34193240836812,218.704790561814,162.704790561814,66.0,0,164489.1543066477,145400,19089.154306647684
Veh1000_432,2,6,12,0.89,70.13954325662557,182.03164143140552,113.1316414314055,78.9,0,157534.1409833962,145400,12134.140983396224
Veh1000_433,1,5,11,1.95,160.81983377149078,325.1049545518973,250.60495455189735,84.5,0,173221.83124246792,145400,27821.831242467906
Veh1000_433,2,3,11,1.22,78.96915632949106,203.06298541085766,135.86298541085768,77.2,0,159061.66404500196,145400,13661.664045001953
Veh1000_434,1,3,11,0.79,136.6430080382177,247.38332963401788,184.48332963401788,72.9,0,169039.24039061167,145400,23639.24039061166
Veh1000_434,2,2,11,0.44,87.3773019552746,197.43379266909474,138.03379266909474,69.4,0,160516.2732382625,145400,15116.273238262507
Veh1000_435,1,5,11,1.24,111.94084596571268,250.85388581251016,183.45388581251015,77.4,0,164765.76635206828,145400,19365.766352068295
Veh1000_435,2,2,11,0.24,52.14363358154405,133.43091266733347,76.03091266733347,67.4,0,154420.8486096071,145400,9020.848609607121
Veh1000_436,1,3,12,0.5700000000000001,73.50861393000231,187.37376538294322,121.67376538294323,75.7,0,158116.9902098904,145400,12716.9902098904
Veh1000_436,2,1,11,0.63,54.96740356535719,143.6129338991397,82.3129338991397,71.3,0,154909.3608168068,145400,9509.360816806793
Veh1000_437,1,3,11,1.54,68.80370861081279,168.3172270675448,97.91722706754479,80.4,0,157303.0415896706,145400,11903.041589670613
Veh1000_437,2,1,11,0.33,109.20500621161028,227.51446620761416,169.21446620761415,68.3,0,164292.4660746086,145400,18892.46607460858
Veh1000_438,1,2,11,0.64,58.02316819313245,168.80888389753085,107.40888389753084,71.4,0,155438.00809741192,145400,10038.008097411914
Veh1000_438,2,1,11,0.25,30.00192893672442,111.79531670524676,54.29531670524676,67.5,0,150590.33370605332,145400,5190.333706053324
Veh1000_439,1,2,11,0.6599999999999999,53.396531931029514,147.26117024519274,85.66117024519276,71.6,0,154637.60002406812,145400,9237.600024068106
Veh1000_439,2,3,12,0.47,87.07574978378746,222.85250093763113,158.15250093763115,74.7,0,160464.10471259523,145400,15064.10471259523
Veh1000_440,1,3,11,0.63,65.68944805072927,168.10849680311767,106.80849680311766,71.3,0,156764.27451277617,145400,11364.274512776163
Veh1000_440,2,4,11,1.04,28.133130624802128,115.48441672311199,50.08441672311199,75.4,0,150267.03159809078,145400,4867.031598090768
Veh1000_441,1,3,11,1.75,73.13943622940488,188.09577177780864,115.59577177780864,82.5,0,158053.12246768703,145400,12653.122467687044
Veh1000_441,2,1,11,0.28,21.88292233615539,107.07611726916336,49.27611726916337,67.8,0,149185.74556415487,145400,3785.7455641548822
Veh1000_442,1,4,11,1.63,52.68430395443319,155.04583989961424,83.74583989961423,81.3,0,154514.38458411695,145400,9114.384584116942
Veh1000_442,2,4,11,2.67,53.02055708882386,181.3819160431594,99.68191604315942,91.7,0,154572.55637636653,145400,9172.556376366527
Veh1000_443,1,3,11,1.09,22.65541922206005,126.43937081213056,60.53937081213056,75.9,0,149319.3875254164,145400,3919.3875254163886
Veh1000_443,2,6,11,2.02,60.555305003583506,187.0046524346276,111.8046524346276,85.2,0,155876.06776561996,145400,10476.067765619946
Veh1000_444,1,5,12,0.76,13.471758486751266,116.20330611682834,48.60330611682835,77.6,0,147730.61421820798,145400,2330.614218207969
Veh1000_444,2,1,11,0.73,64.03593634798014,194.6358323157002,132.3358323157002,72.3,0,156478.21698820055,145400,11078.216988200564
Veh1000_445,1,3,11,0.7,65.6327949256862,156.59642109545706,94.59642109545706,72.0,0,156754.4735221437,145400,11354.473522143713
Veh1000_445,2,3,11,1.29,57.52260023843789,188.61490273206704,120.71490273206703,77.9,0,155351.40984124976,145400,9951.409841249755
Veh1000_446,1,2,11,0.51,32.67494377783569,132.9365178818304,72.83651788183042,70.1,0,151052.76527356557,145400,5652.765273565575
Veh1000_446,2,1,11,2.65,60.3756012750125,181.87750918857512,100.3775091885751,91.5,0,155844.97902057716,145400,10444.979020577162
Veh1000_447,1,4,11,1.3800000000000001,61.3504965506542,151.84869312166114,83.04869312166113,78.8,0,156013.63590326317,145400,10613.635903263177
Veh1000_447,2,2,11,0.95,64.77985433656733,205.08721228399656,140.58721228399656,74.5,0,156606.91480022614,145400,11206.914800226148
Veh1000_448,1,2,11,1.19,66.23958764296091,165.55543582446552,98.65543582446551,76.9,0,156859.44866223223,145400,11459.448662232238
Veh1000_448,2,3,11,0.53,37.83852025456551,140.82231123814813,80.52231123814813,70.3,0,151946.06400403983,145400,6546.064004039833
Veh1000_449,1,2,12,1.6600000000000001,22.109258291450445,143.24329652751047,66.64329652751047,86.6,0,149224.90168442094,145400,3824.901684420927
Veh1000_449,2,2,11,0.9,74.50865861332306,195.75367843839575,131.75367843839575,74.0,0,158289.9979401049,145400,12889.99794010489
Veh1000_450,1,2,11,0.8200000000000001,55.71641264110883,157.21532253927646,94.01532253927647,73.2,0,155038.93938691184,145400,9638.939386911828
Veh1000_450,2,1,11,0.11,133.16907269318295,221.20533705925303,165.10533705925303,66.1,0,168438.24957592064,145400,23038.24957592065
Veh1000_451,1,1,11,0.46,83.45968320467642,158.36490995866956,98.76490995866956,69.6,0,159838.525194409,145400,14438.525194409021
Veh1000_451,2,2,11,0.4,52.1726948460835,155.99005389698277,96.99005389698277,69.0,0,154425.87620837244,145400,9025.876208372445
Veh1000_452,1,3,12,0.78,78.6762575182316,211.35900695718885,143.55900695718884,77.8,0,159010.99255065407,145400,13610.992550654066
Veh1000_453,1,3,11,2.07,81.04587783209317,197.34324225296166,121.64324225296167,85.7,0,159420.93686495212,145400,14020.936864952118
Veh1000_454,1,4,13,0.71,73.66941688265021,218.9058299912465,146.8058299912465,82.1,0,158144.80912069848,145400,12744.809120698486
Veh1000_455,1,1,11,1.33,97.14918540872203,215.80439180704607,147.50439180704606,78.3,0,162206.8090757089,145400,16806.809075708912
Veh1000_456,1,3,11,2.0300000000000002,56.18184669148877,178.5070229893681,103.20702298936808,85.30000000000001,0,155119.45947762756,145400,9719.459477627557
Veh2500_1,1,3,3,3.45,80.77590032456894,187.92619278803696,138.42619278803696,59.5,0,187174.2307561504,173200,13974.230756150426
Veh2500_1,2,2,3,2.14,43.881910101322106,109.23858586267878,72.83858586267877,46.400000000000006,0,180791.57044752873,173200,7591.570447528724
Veh2500_2,1,5,3,3.1700000000000004,149.21593206751487,255.906069898588,209.206069898588,56.7,0,199014.3562476801,173200,25814.356247680073
Veh2500_2,2,1,3,2.33,93.9163456419262,200.16916263931495,161.86916263931494,48.3,0,189447.52779605324,173200,16247.527796053233
Veh2500_3,1,4,3,3.79,102.87187715587652,248.0292277488972,195.1292277488972,62.9,0,190996.83474796664,173200,17796.834747966637
Veh2500_3,2,17,10,3.35,175.86116751632883,425.05573950243905,341.55573950243905,93.5,0,203623.9819803249,173200,30423.981980324887
Veh2500_4,1,3,3,3.06,188.46579096152058,303.93293808531126,258.33293808531124,55.6,0,205804.58183634304,173200,32604.58183634306
Veh2500_4,2,3,3,3.1199999999999997,114.62673610466834,229.20177785568885,183.00177785568886,56.199999999999996,0,193030.42534610763,173200,19830.425346107622
Veh2500_5,1,7,3,2.8200000000000003,70.55588236865808,151.86532010024837,108.66532010024835,53.2,0,185406.16764977784,173200,12206.167649777846
Veh2500_5,2,1,3,2.69,145.84207286164292,271.00254253439533,229.10254253439535,51.9,0,198430.67860506423,173200,25230.678605064226
Veh2500_6,1,8,6,3.84,151.1787313499143,312.793484000986,244.393484000986,78.4,0,199353.92052353517,173200,26153.920523535173
Veh2500_6,2,2,3,1.15,122.57085814706937,208.57589270023522,182.07589270023522,36.5,0,194404.758459443,173200,21204.758459443
Veh2500_7,1,14,7,2.85,138.57584247727627,364.52639210853124,301.02639210853124,73.5,0,197173.6207485688,173200,23973.620748568796
Veh2500_7,2,2,3,3.38,155.80722559625616,295.2236177423911,246.42361774239112,58.8,0,200154.6500281523,173200,26954.650028152315
Veh2500_8,1,7,5,2.79,113.75245535032786,281.4320996601568,228.5320996601568,62.9,0,192879.17477560672,173200,19679.17477560672
Veh2500_8,2,5,3,3.2399999999999998,44.42208452448682,125.4511822170044,78.05118221700441,57.4,0,180885.02062273622,173200,7685.02062273622
Veh2500_9,1,1,3,2.0,65.02672003602305,160.19602447270148,125.19602447270148,45.0,0,184449.622566232,173200,11249.622566231988
Veh2500_9,2,1,3,2.76,20.838691333120323,121.83493605275088,79.23493605275088,52.599999999999994,0,176805.09360062983,173200,3605.093600629816
Veh2500_10,1,2,3,3.6399999999999997,20.838691333120323,130.63493605275087,79.23493605275088,61.4,0,176805.09360062983,173200,3605.093600629816
Veh2500_10,2,3,3,1.98,61.26665781756972,149.3483466546138,114.54834665461381,44.8,0,183799.13180243957,173200,10599.131802439562
Veh2500_11,1,12,9,3.56,152.84224394136564,426.7486232383735,346.1486232383735,90.6,0,199641.70820185627,173200,26441.708201856254
Veh2500_11,2,1,3,3.32,137.7243816365937,241.0425620788943,192.8425620788943,58.199999999999996,0,197026.3180231307,173200,23826.318023130712
Veh2500_12,1,6,3,2.09,83.32039663337052,181.79473505079778,145.89473505079778,45.9,0,187614.4286175731,173200,14414.4286175731
Veh2500_12,2,3,5,2.88,161.49593847605857,285.8076362313847,232.0076362313847,63.8,0,201138.79735635815,173200,27938.797356358133
Veh2500_13,1,2,3,1.9500000000000002,54.3658517900777,123.066721886306,88.566721886306,44.5,0,182605.29235968343,173200,9405.292359683443
Veh2500_13,2,2,3,2.24,80.27603466798777,188.15070990140265,150.75070990140264,47.400000000000006,0,187087.75399756187,173200,13887.753997561884
Veh2500_14,1,4,3,1.3900000000000001,65.12224786419337,139.20298277442075,110.30298277442076,38.900000000000006,0,184466.14888050544,173200,11266.148880505452
Veh2500_14,2,6,3,3.8899999999999997,32.592603525221726,121.89606018221127,67.99606018221128,63.9,0,178838.52040986335,173200,5638.5204098633585
Veh2500_15,1,4,3,3.33,39.493506889146204,116.74058547644869,68.44058547644869,58.3,0,180032.37669182228,173200,6832.376691822294
Veh2500_15,2,3,3,3.73,77.22472748850089,173.79162054457197,121.49162054457199,62.3,0,186559.87785551065,173200,13359.877855510655
Veh2500_16,1,4,3,3.11,56.18184669148877,149.30702298936808,103.20702298936808,56.099999999999994,0,182919.45947762756,173200,9719.459477627557
Veh2500_16,2,6,3,2.83,39.060827237439355,117.8544750950367,74.55447509503671,53.3,0,179957.523112077,173200,6757.523112077009
Veh2500_17,1,4,3,2.01,52.40905355587299,129.84983106285762,94.74983106285761,45.099999999999994,0,182266.76626516602,173200,9066.766265166027
Veh2500_17,2,3,3,2.79,70.01417321238657,149.65380613628605,106.75380613628604,52.9,0,185312.45196574286,173200,12112.451965742875
Veh2500_18,1,3,3,1.27,9.895821307041633,51.44931074747055,23.749310747470545,37.7,0,174911.9770861182,173200,1711.9770861182026
Veh2500_18,2,8,3,3.54,52.946696264430386,143.74876800395424,93.34876800395423,60.4,0,182359.77845374646,173200,9159.778453746458
Veh2500_19,1,5,3,3.6900000000000004,9.111274129095914,83.22252564530508,31.32252564530508,61.900000000000006,0,174776.2504243336,173200,1576.2504243335932
Veh2500_19,2,4,3,2.97,53.72368061946017,151.14094160743025,106.44094160743023,54.7,0,182494.1967471666,173200,9294.196747166608
Veh2500_20,1,4,3,2.04,22.65541922206005,95.93937081213056,60.53937081213056,45.4,0,177119.3875254164,173200,3919.3875254163886
Veh2500_20,2,1,3,3.03,74.71425269871534,170.57304476173294,125.27304476173293,55.3,0,186125.56571687775,173200,12925.565716877754
Veh2500_21,1,3,3,3.49,76.3318632059063,184.45394990969504,134.55394990969504,59.900000000000006,0,186405.4123346218,173200,13205.41233462179
Veh2500_22,1,4,3,2.07,68.3105784910787,136.49029482529502,100.79029482529504,45.7,0,185017.7300789566,173200,11817.730078956616
Veh2500_23,1,4,3,2.16,70.671393170513,165.37487083713614,128.77487083713615,46.6,0,185426.15101849876,173200,12226.15101849875
Veh2500_24,1,6,4,2.25,69.34379297052061,165.45839946806433,122.95839946806433,52.5,0,185196.47618390006,173200,11996.476183900066
Veh2500_25,1,6,4,1.9900000000000002,76.37334116482685,180.37293127776056,140.47293127776055,49.900000000000006,0,186412.58802151505,173200,13212.588021515046
Veh2500_26,1,7,3,3.8400000000000007,62.63187887575208,139.58839916401982,86.18839916401981,63.400000000000006,0,184035.31504550512,173200,10835.315045505109
Veh2500_26,2,1,3,2.95,76.05484217914585,143.40004123057088,98.90004123057088,54.5,0,186357.48769699223,173200,13157.487696992232
Veh2500_27,1,3,3,2.68,76.05484217914585,140.7000412305709,98.90004123057088,51.8,0,186357.48769699223,173200,13157.487696992232
Veh2500_27,2,3,3,3.9299999999999997,73.0768554392397,208.49281483026346,154.19281483026344,64.3,0,185842.29599098847,173200,12642.295990988467
Veh2500_28,1,9,8,3.09,141.29061246761492,401.71036668866,330.81036668866,80.9,0,197643.27595689739,173200,24443.27595689738
Veh2500_28,2,1,3,2.0,61.488842314287865,136.18159317608018,101.18159317608017,45.0,0,183837.5697203718,173200,10637.569720371801
Veh2500_29,1,4,4,2.3200000000000003,107.19725953082524,241.60953390394502,198.409533903945,53.2,0,191745.12589883278,173200,18545.125898832765
Veh2500_29,2,4,3,2.94,69.68795668103775,152.15356781216218,107.75356781216217,54.4,0,185256.01650581954,173200,12056.01650581953
Veh2500_30,1,3,3,2.68,121.99874645565504,232.48447765359873,190.68447765359872,51.8,0,194305.78313682834,173200,21105.783136828322
Veh2500_30,2,1,3,3.19,52.141220267402275,123.32279371244817,76.42279371244817,56.9,0,182220.4311062606,173200,9020.431106260594
Veh2500_31,1,3,4,1.6600000000000001,129.20663307793774,249.3225561589442,212.7225561589442,46.6,0,195552.74752248323,173200,22352.747522483227
Veh2500_31,2,1,3,4.0,52.141220267402275,131.42279371244817,76.42279371244817,65.0,0,182220.4311062606,173200,9020.431106260594
Veh2500_32,1,4,3,3.99,81.46366507787778,188.9261641484223,134.02616414842228,64.9,0,187293.21405847286,173200,14093.214058472855
Veh2500_32,2,1,3,3.1,77.29722992101136,159.3882064609179,113.38820646091789,56.0,0,186572.42077633497,173200,13372.420776334966
Veh2500_33,1,3,3,2.6,99.84132833209131,189.24138671170715,148.24138671170715,51.0,0,190472.5498014518,173200,17272.549801451798
Veh2500_33,2,4,3,2.7900000000000005,67.75851514325049,150.54092288550862,107.64092288550863,52.900000000000006,0,184922.22311978234,173200,11722.223119782335
Veh2500_34,1,3,3,2.02,143.67036072535504,211.2541630673399,176.0541630673399,45.2,0,198054.97240548642,173200,24854.97240548642
Veh2500_34,2,6,3,1.94,68.68440372509258,164.5178241687384,130.1178241687384,44.4,0,185082.40184444102,173200,11882.401844441016
Veh2500_35,1,8,4,3.92,203.8393210676324,295.4530642204757,236.25306422047572,69.2,0,208464.2025447004,173200,35264.202544700405
Veh2500_35,2,3,3,3.26,52.013447164073185,144.5375214889747,96.93752148897471,57.599999999999994,0,182198.32635938466,173200,8998.32635938466
Veh2500_36,1,3,3,1.41,190.43631302171258,279.0243412562377,249.92434125623765,39.1,0,206145.48215275627,173200,32945.482152756274
Veh2500_36,2,3,3,1.5599999999999998,100.60874510770822,176.45363381146942,145.85363381146942,40.599999999999994,0,190605.31290363352,173200,17405.312903633523
Veh2500_37,1,5,3,1.69,159.98593077131665,210.30561797324302,178.405617973243,41.9,0,200877.56602343777,173200,27677.56602343778
Veh2500_37,2,3,3,1.5799999999999998,104.31193703530116,179.16014187505814,148.36014187505813,40.8,0,191245.9651071071,173200,18045.9651071071
Veh2500_38,1,12,7,4.0,117.28566745464879,358.5607989226031,283.5607989226031,85.0,0,193490.42046965423,173200,20290.42046965424
Veh2500_38,2,4,3,2.69,191.93633690308894,297.70821832007374,255.80821832007376,51.9,0,206404.9862842344,173200,33204.98628423439
Veh2500_39,1,9,5,3.12,229.0762737660991,412.97590595738683,356.77590595738684,66.2,0,212830.19536153515,173200,39630.195361535145
Veh2500_39,2,1,3,2.95,99.03792194057814,196.488441042643,151.988441042643,54.5,0,190333.56049572,173200,17133.56049572002
Veh2500_40,1,1,3,2.69,17.77683772040816,85.10440550583078,43.20440550583078,51.9,0,176275.39292563061,173200,3075.392925630612
Veh2500_40,2,1,3,3.0,35.54399438799264,116.99929291159361,71.99929291159361,55.0,0,179349.11102912272,173200,6149.111029122727
Veh2500_41,1,6,3,3.5000000000000004,27.88512372539371,98.70242195485187,48.70242195485186,60.00000000000001,0,178024.12640449312,173200,4824.126404493112
Veh2500_41,2,5,3,3.43,30.52416310404177,107.80785524919722,58.507855249197206,59.300000000000004,0,178480.68021699923,173200,5280.680216999226
Veh2500_42,1,1,3,2.88,18.23806509669344,122.16895940533662,78.36895940533662,53.8,0,176355.18526172795,173200,3155.185261727965
Veh2500_42,2,3,3,2.16,32.48753164733806,106.11848118219808,69.51848118219809,46.6,0,178820.34297498947,173200,5620.342974989484
Veh2500_43,1,1,3,3.88,20.97833184794029,106.48725937516525,52.687259375165254,63.8,0,176829.25140969368,173200,3629.25140969367
Veh2500_43,2,5,3,1.38,97.14918540872203,176.30439180704607,147.50439180704606,38.8,0,190006.8090757089,173200,16806.809075708912
Veh2500_44,1,1,3,2.19,44.27871221728457,109.13435974568227,72.23435974568227,46.9,0,180860.21721359022,173200,7660.217213590231
Veh2500_44,2,3,3,1.51,64.77985433656733,170.68721228399656,140.58721228399656,40.1,0,184406.91480022614,173200,11206.914800226148
Veh2500_45,1,2,3,2.05,61.3504965506542,118.54869312166113,83.04869312166113,45.5,0,183813.63590326317,173200,10613.635903263177
Veh2500_45,2,5,3,3.13,69.32757399118753,164.89892196386347,118.59892196386349,56.3,0,185193.67030047544,173200,11993.670300475444
Veh2500_46,1,7,3,2.45,20.136820959369807,111.80015942903746,72.30015942903746,49.5,0,176683.670025971,173200,3483.6700259709764
Veh2500_46,2,1,3,3.54,59.268489130468694,141.12302534390972,90.72302534390971,60.4,0,183453.44861957108,173200,10253.448619571083
Veh2500_47,1,5,3,2.62,68.46108791952159,153.49711399262347,112.29711399262347,51.2,0,185043.76821007722,173200,11843.768210077234
Veh2500_48,1,10,4,2.89,76.03386248566949,170.754495465673,121.854495465673,58.900000000000006,0,186353.85821002082,173200,13153.858210020822
Veh2500_49,1,5,4,2.58,64.54644598593708,187.98173179213725,142.18173179213724,55.8,0,184366.5351555671,173200,11166.535155567115
Veh2500_50,1,7,4,2.66,60.54715410957997,173.93646940205483,127.33646940205483,56.6,0,183674.65766095734,173200,10474.657660957335
Veh2500_51,1,4,3,3.16,63.80622444912733,137.91853742836682,91.31853742836682,56.6,0,184238.47682969904,173200,11038.476829699028
Veh2500_52,1,3,3,3.04,70.00441077668955,151.26552958619857,105.86552958619856,55.4,0,185310.7630643673,173200,12110.763064367293
Veh2500_53,1,2,3,2.81,71.34937772820578,160.82105389557896,117.72105389557898,53.1,0,185543.4423469796,173200,12343.4423469796
Veh2500_54,1,4,3,1.6,127.75515914046957,177.98918662314634,146.98918662314634,41.0,0,195301.64253130124,173200,22101.642531301237
Veh2500_55,1,3,3,1.67,66.60386396591193,133.37404189113624,101.67404189113624,41.7,0,184722.46846610276,173200,11522.468466102764
Veh2500_56,1,1,3,2.15,50.00141556351876,125.93730440590171,89.43730440590171,46.5,0,181850.24489248876,173200,8650.244892488747
Veh2500_57,1,3,3,2.33,73.15643551951764,156.88848786080808,118.58848786080806,48.3,0,185856.06334487654,173200,12656.063344876553
Veh2500_58,1,5,5,2.71,84.55345032263028,200.72131703564014,148.62131703564015,62.1,0,187827.74690581503,173200,14627.746905815038
Veh2500_59,1,5,4,2.26,74.07349917818003,177.76155991594788,135.1615599159479,52.599999999999994,0,186014.71535782516,173200,12814.715357825145
Veh2500_60,1,1,3,2.0,52.694092599497374,129.28688366116097,94.28688366116097,45.0,0,182316.07801971305,173200,9116.078019713046
Veh2500_60,2,2,3,3.1,52.694092599497374,140.28688366116097,94.28688366116097,56.0,0,182316.07801971305,173200,9116.078019713046
Veh2500_61,1,8,3,2.7399999999999998,160.31227143969272,244.97441571921976,202.57441571921976,52.4,0,200934.02295906685,173200,27734.022959066842
Veh2500_61,2,2,3,2.4,69.13050006362377,142.5091038631178,103.50910386311777,49.0,0,185159.57651100692,173200,11959.576511006911
Veh2500_62,1,5,3,3.9,65.9694076450638,169.4568979726992,115.45689797269921,64.0,0,184612.70752259603,173200,11412.707522596036
Veh2500_62,2,1,3,3.36,52.09936737586512,126.32065581202465,77.72065581202465,58.6,0,182213.19055602467,173200,9013.190556024667
Veh2500_63,1,8,5,2.8600000000000003,84.77380270626293,236.3936167979996,182.79361679799962,63.6,0,187865.86786818347,173200,14665.867868183486
Veh2500_63,2,2,3,1.1400000000000001,187.81422779908593,268.88886327478775,242.48886327478778,36.400000000000006,0,205691.86140924186,173200,32491.861409241865
Veh2500_64,1,4,3,2.3,84.09740819084476,174.23505282508813,136.23505282508813,48.0,0,187748.85161701613,173200,14548.851617016144
Veh2500_64,2,6,3,3.3,65.58186913641093,171.12304403219144,123.12304403219143,58.0,0,184545.66336059908,173200,11345.66336059909
Veh2500_65,1,3,3,2.27,188.46579096152058,296.03293808531123,258.33293808531124,47.7,0,205804.58183634304,173200,32604.58183634306
Veh2500_65,2,6,3,2.8600000000000003,78.66333804759542,177.64217257570562,134.04217257570562,53.6,0,186808.757482234,173200,13608.757482234007
Veh2500_66,1,1,3,3.0,130.80114075022303,225.81387713153737,180.81387713153737,55.0,0,195828.5973497886,173200,22628.597349788583
Veh2500_66,2,2,3,2.3699999999999997,79.85107568532048,186.45008915500566,147.75008915500567,48.699999999999996,0,187014.23609356044,173200,13814.236093560443
Veh2500_67,1,2,3,2.75,130.80114075022303,223.31387713153737,180.81387713153737,52.5,0,195828.5973497886,173200,22628.597349788583
Veh2500_67,2,3,3,2.94,31.746037720683624,106.03527500051197,61.63527500051197,54.4,0,178692.06452567826,173200,5492.064525678267
Veh2500_68,1,3,3,3.29,128.2361615141144,240.0834816514723,192.1834816514723,57.9,0,195384.8559419418,173200,22184.85594194179
Veh2500_68,2,1,3,2.51,36.95544892619735,107.13379388502112,67.03379388502113,50.099999999999994,0,179593.29266423214,173200,6393.292664232142
Veh2500_69,1,3,3,2.43,160.81983377149078,289.90495455189733,250.60495455189735,49.3,0,201021.83124246792,173200,27821.831242467906
Veh2500_69,2,1,3,2.0,36.95544892619735,102.03379388502113,67.03379388502113,45.0,0,179593.29266423214,173200,6393.292664232142
Veh2500_70,1,7,3,3.0500000000000003,93.77288057738562,182.6971483213972,137.1971483213972,55.5,0,189422.7083398877,173200,16222.708339887713
Veh2500_70,2,1,3,3.44,54.650833338212166,147.38598290769602,97.98598290769601,59.4,0,182654.59416751072,173200,9454.594167510704
Veh2500_71,1,3,3,2.94,147.85055919556487,215.46845092078328,171.06845092078328,54.4,0,198778.14674083272,173200,25578.146740832723
Veh2500_71,2,4,3,2.2600000000000002,80.05184336719057,185.4641184675401,147.8641184675401,47.6,0,187048.96890252398,173200,13848.96890252397
Veh2500_72,1,4,3,1.62,51.00765501897449,121.42985367544198,90.22985367544197,41.2,0,182024.3243182826,173200,8824.324318282586
Veh2500_72,2,1,3,3.11,45.056328546627334,130.91149823986024,84.81149823986024,56.099999999999994,0,180994.74483856652,173200,7794.744838566528
Veh2500_73,1,4,3,3.4200000000000004,45.056328546627334,134.01149823986026,84.81149823986024,59.2,0,180994.74483856652,173200,7794.744838566528
Veh2500_73,2,1,3,2.76,45.38646650044192,114.58525769040632,71.98525769040633,52.599999999999994,0,181051.85870457644,173200,7851.8587045764525
Veh2500_74,1,4,3,2.4499999999999997,56.18184669148877,142.70702298936808,103.20702298936808,49.5,0,182919.45947762756,173200,9719.459477627557
Veh2500_74,2,8,3,3.83,32.592603525221726,121.29606018221128,67.99606018221128,63.3,0,178838.52040986335,173200,5638.5204098633585
Veh2500_75,1,9,3,3.52,28.133130624802128,100.28441672311199,50.08441672311199,60.2,0,178067.03159809078,173200,4867.031598090768
Veh2500_75,2,2,3,1.06,89.10406422165948,141.08885664923568,115.48885664923569,35.6,0,188615.00311034708,173200,15415.00311034709
Veh2500_76,1,4,3,1.8199999999999998,44.05623053686533,116.43632583424218,83.23632583424218,43.2,0,180821.7278828777,173200,7621.727882877702
Veh2500_76,2,12,6,3.62,62.836560361329234,194.38792733936134,128.18792733936132,76.2,0,184070.72494250996,173200,10870.724942509958
Veh2500_77,1,4,3,2.17,52.93236924571062,133.88509712643128,97.18509712643127,46.7,0,182357.29987950795,173200,9157.299879507937
Veh2500_77,2,4,3,3.53,42.237358889274006,118.1859988939294,67.8859988939294,60.3,0,180507.0630878444,173200,7307.063087844403
Veh2500_78,1,2,3,2.0700000000000003,56.22044953345891,131.52465595715404,95.82465595715402,45.7,0,182926.13776928838,173200,9726.137769288393
Veh2500_78,2,3,3,3.7199999999999998,45.242950942227566,134.0093627888172,81.80936278881723,62.199999999999996,0,181027.03051300536,173200,7827.030513005368
Veh2500_79,1,1,3,3.0,80.01248200838828,168.39158562559336,123.39158562559336,55.0,0,187042.15938745116,173200,13842.159387451171
Veh2500_80,1,5,3,2.25,73.13943622940488,153.09577177780864,115.59577177780864,47.5,0,185853.12246768703,173200,12653.122467687044
Veh2500_81,1,3,3,3.33,53.02055708882386,147.9819160431594,99.68191604315942,58.3,0,182372.55637636653,173200,9172.556376366527
Veh2500_82,1,6,3,3.03,71.13654593656204,150.45692022241366,105.15692022241365,55.3,0,185506.62244702523,173200,12306.622447025233
Veh2500_83,1,4,3,1.54,76.3318632059063,164.95394990969504,134.55394990969504,40.4,0,186405.4123346218,173200,13205.41233462179
Veh2500_84,1,3,3,1.87,69.32757399118753,152.2989219638635,118.59892196386349,43.7,0,185193.67030047544,173200,11993.670300475444
Veh2500_85,1,4,4,3.0,73.23792341312398,179.84657906014036,129.84657906014036,60.0,0,185870.16075047044,173200,12670.160750470448
Veh2500_86,1,5,3,2.85,63.958945535364975,127.41842576407336,83.91842576407336,53.5,0,184264.89757761813,173200,11064.897577618141
Veh2500_87,1,4,3,1.8800000000000001,66.60386396591193,135.47404189113624,101.67404189113624,43.8,0,184722.46846610276,173200,11522.468466102764
Veh2500_88,1,4,3,3.63,59.328422327657144,135.0587495286931,83.7587495286931,61.3,0,183463.81706268468,173200,10263.817062684686
Veh2500_88,2,4,3,2.2,55.536948704836675,138.67355006889483,101.67355006889484,47.0,0,182807.89212593675,173200,9607.892125936745
Veh2500_89,1,5,3,2.82,160.81983377149078,293.8049545518973,250.60495455189735,53.2,0,201021.83124246792,173200,27821.831242467906
